otu_id,mean_abundance,occurrence,taxonomy_0,taxonomy_1,taxonomy_2,taxonomy_3,taxonomy_4,taxonomy_5,taxonomy_6,predicted_occurrence,lower_conf_int,upper_conf_int
356837,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Zoogloeaceae,g__Azoarcus,s__sp. DN11,0.007290979444753765,0.002252215626179119,0.02333901142743615
259537,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Azonexaceae,g__Dechloromonas,s__aromatica,0.007290979444753765,0.002252215626179119,0.02333901142743615
2507582,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__sp. ABRD24,0.007290979444753765,0.002252215626179119,0.02333901142743615
2507935,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Cohnella,s__abietis,0.007290979444753765,0.002252215626179119,0.02333901142743615
1806508,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Chloroflexi,c__Ardenticatenia,o__Ardenticatenales,f__Ardenticatenaceae,g__Candidatus Promineofilum,s__breve,0.007290979444753765,0.002252215626179119,0.02333901142743615
716925,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Ensifer,s__sojae,0.007290979444753765,0.002252215626179119,0.02333901142743615
1522758,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. ADI95-16,0.007290979444753765,0.002252215626179119,0.02333901142743615
415229,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__spadix,0.007290979444753765,0.002252215626179119,0.02333901142743615
83262,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacteroides,s__immunogenum,0.007290979444753765,0.002252215626179119,0.02333901142743615
1335061,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,s__flavum,0.007290979444753765,0.002252215626179119,0.02333901142743615
187137,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Thermales,f__Thermaceae,g__Oceanithermus,s__profundus,0.007290979444753765,0.002252215626179119,0.02333901142743615
2094119,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__basiliense,0.007290979444753765,0.002252215626179119,0.02333901142743615
2729175,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__sp. 40-2,0.007290979444753765,0.002252215626179119,0.02333901142743615
315405,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__gallolyticus,0.007290979444753765,0.002252215626179119,0.02333901142743615
2762325,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Nakamurellales,f__Nakamurellaceae,g__Nakamurella,s__sp. PAMC28650,0.007290979444753765,0.002252215626179119,0.02333901142743615
1851505,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Cyanobacteria,c__,o__Synechococcales,f__Synechococcaceae,g__Cyanobium,s__sp. NIES-981,0.007290979444753765,0.002252215626179119,0.02333901142743615
135614,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__,g__,s__,0.007290979444753765,0.002252215626179119,0.02333901142743615
452,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__spiritensis,0.007290979444753765,0.002252215626179119,0.02333901142743615
964,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Herbaspirillum,s__seropedicae,0.007290979444753765,0.002252215626179119,0.02333901142743615
2662362,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__sp. dk386,0.007290979444753765,0.002252215626179119,0.02333901142743615
502682,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Erythrobacter,s__gangjinensis,0.007290979444753765,0.002252215626179119,0.02333901142743615
1499686,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__saudiphocaensis,0.007290979444753765,0.002252215626179119,0.02333901142743615
2604421,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Bacteroidetes,c__Chitinophagia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,s__sp. XS-30,0.007290979444753765,0.002252215626179119,0.02333901142743615
2728835,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Verrucomicrobia,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Verrucomicrobiaceae,g__Luteolibacter,s__sp. G-1-1-1,0.007290979444753765,0.002252215626179119,0.02333901142743615
351679,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Morganellaceae,g__Xenorhabdus,s__hominickii,0.007290979444753765,0.002252215626179119,0.02333901142743615
1882749,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Verrucomicrobia,c__Opitutae,o__Opitutales,f__Opitutaceae,g__Opitutus,s__sp. GAS368,0.007290979444753765,0.002252215626179119,0.02333901142743615
361575,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Pseudarthrobacter,s__phenanthrenivorans,0.007290979444753765,0.002252215626179119,0.02333901142743615
2662361,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__sp. dk884,0.007290979444753765,0.002252215626179119,0.02333901142743615
135740,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__kondratievae,0.007290979444753765,0.002252215626179119,0.02333901142743615
2169400,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Gemmobacter,s__sp. HYN0069,0.007290979444753765,0.002252215626179119,0.02333901142743615
37928,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__crystallopoietes,0.007290979444753765,0.002252215626179119,0.02333901142743615
2109914,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ottowia,s__oryzae,0.007290979444753765,0.002252215626179119,0.02333901142743615
84980,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobulbaceae,g__Desulfotalea,s__psychrophila,0.007290979444753765,0.002252215626179119,0.02333901142743615
2578107,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__sp. KBS0702,0.007290979444753765,0.002252215626179119,0.02333901142743615
2079227,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Arthrobacter,s__sp. PGP41,0.007290979444753765,0.002252215626179119,0.02333901142743615
1530123,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__seifertii,0.007290979444753765,0.002252215626179119,0.02333901142743615
146937,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Azospira,s__,0.007290979444753765,0.002252215626179119,0.02333901142743615
69964,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Azotobacter,s__salinestris,0.007290979444753765,0.002252215626179119,0.02333901142743615
244596,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Hoeflea,s__phototrophica,0.007290979444753765,0.002252215626179119,0.02333901142743615
2004646,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__sp. WCHA55,0.007290979444753765,0.002252215626179119,0.02333901142743615
111831,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Defluviicoccus,s__vanus,0.007290979444753765,0.002252215626179119,0.02333901142743615
1972068,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__Thioalkalispiraceae,g__Sulfurivermis,s__fontis,0.007290979444753765,0.002252215626179119,0.02333901142743615
2052956,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__sp. ACM7,0.007290979444753765,0.002252215626179119,0.02333901142743615
51049,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Actinobacillus,s__indolicus,0.007290979444753765,0.002252215626179119,0.02333901142743615
2211211,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__dokdonella,0.007290979444753765,0.002252215626179119,0.02333901142743615
640512,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__sp. CCGE1003,0.007290979444753765,0.002252215626179119,0.02333901142743615
1081866,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__socia,0.007290979444753765,0.002252215626179119,0.02333901142743615
2005473,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__,s__,0.007290979444753765,0.002252215626179119,0.02333901142743615
2588937,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Curtobacterium,s__sp. csp3,0.007290979444753765,0.002252215626179119,0.02333901142743615
2005046,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__sp. WZN-1,0.007290979444753765,0.002252215626179119,0.02333901142743615
2732960,1.255720504520594e-05,0.023529411764705882,k__Viruses,p__Uroviricota,c__Caudoviricetes,o__Caudovirales,f__Chaseviridae,g__Carltongylesvirus,s__,0.007290979444753765,0.002252215626179119,0.02333901142743615
1176533,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,s__granuli,0.007290979444753765,0.002252215626179119,0.02333901142743615
2735870,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Spirosoma,s__sp. TS118,0.007290979444753765,0.002252215626179119,0.02333901142743615
2505977,1.255720504520594e-05,0.023529411764705882,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Halorussus,s__sp. RC-68,0.007290979444753765,0.002252215626179119,0.02333901142743615
70775,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__plecoglossicida,0.007290979444753765,0.002252215626179119,0.02333901142743615
63,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Vitreoscilla,s__filiformis,0.007290979444753765,0.002252215626179119,0.02333901142743615
29314,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacter,s__hiberniae,0.007290979444753765,0.002252215626179119,0.02333901142743615
2508880,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Salinibacterium,s__sp. UTAS2018,0.007290979444753765,0.002252215626179119,0.02333901142743615
2615203,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__sp. BRD72,0.007290979444753765,0.002252215626179119,0.02333901142743615
2782169,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. NY27,0.007290979444753765,0.002252215626179119,0.02333901142743615
57043,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__esteraromaticum,0.007290979444753765,0.002252215626179119,0.02333901142743615
2654982,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__atlantica,0.007290979444753765,0.002252215626179119,0.02333901142743615
300028,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__triatomae,0.007290979444753765,0.002252215626179119,0.02333901142743615
2562582,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__sp. 'scallop',0.007290979444753765,0.002252215626179119,0.02333901142743615
2599399,1.255720504520594e-05,0.023529411764705882,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Halobacteriaceae,g__Salarchaeum,s__sp. JOR-1,0.007290979444753765,0.002252215626179119,0.02333901142743615
2107709,1.255720504520594e-05,0.026470588235294117,k__Viruses,p__,c__,o__,f__,g__Pandoravirus,s__quercus,0.007290979444753765,0.002252215626179119,0.02333901142743615
29288,1.255720504520594e-05,0.026470588235294117,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Natronococcus,s__occultus,0.007290979444753765,0.002252215626179119,0.02333901142743615
2252,1.255720504520594e-05,0.023529411764705882,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloferax,s__mediterranei,0.007290979444753765,0.002252215626179119,0.02333901142743615
1028989,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__sp. StFLB209,0.007290979444753765,0.002252215626179119,0.02333901142743615
53408,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__citronellolis,0.007290979444753765,0.002252215626179119,0.02333901142743615
1082851,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__serinivorans,0.007290979444753765,0.002252215626179119,0.02333901142743615
183795,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__mediterranea,0.007290979444753765,0.002252215626179119,0.02333901142743615
2493678,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Mesorhizobium,s__sp. M7D.F.Ca.US.005.01.1.1,0.007290979444753765,0.002252215626179119,0.02333901142743615
1710541,1.255720504520594e-05,0.023529411764705882,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__,g__Salinibaculum,s__litoreum,0.007290979444753765,0.002252215626179119,0.02333901142743615
237,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__,0.007290979444753765,0.002252215626179119,0.02333901142743615
60552,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__vietnamiensis,0.007290979444753765,0.002252215626179119,0.02333901142743615
1385663,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__sp. DG25A,0.007290979444753765,0.002252215626179119,0.02333901142743615
1341,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__ratti,0.007290979444753765,0.002252215626179119,0.02333901142743615
1503055,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__territorii,0.007290979444753765,0.002252215626179119,0.02333901142743615
1385592,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__sp. BDU8,0.007290979444753765,0.002252215626179119,0.02333901142743615
220622,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Sulfurospirillum,s__sp. JPD-1,0.007290979444753765,0.002252215626179119,0.02333901142743615
1076596,1.255720504520594e-05,0.026470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Acetobacter,s__persici,0.007290979444753765,0.002252215626179119,0.02333901142743615
245188,1.255720504520594e-05,0.023529411764705882,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Yoonia,s__vestfoldensis,0.007290979444753765,0.002252215626179119,0.02333901142743615
